2.090391835518257591e-05 2.089845907077398469e-05 2.088469417452900803e-05 2.086177276373538244e-05 2.082972491153362236e-05 2.078859261830371172e-05 2.073842970970413640e-05 2.067930170724713361e-05 2.061128567015341231e-05 2.053447000984805491e-05 2.044895427828975193e-05 2.035484892976613649e-05 2.025227505889252115e-05 2.014136411263586448e-05 2.002225758073284146e-05
2.147388018255944899e-05 2.146823002505916577e-05 2.145391772081510533e-05 2.143008501964244569e-05 2.139676357582602861e-05 2.135399759642196067e-05 2.130184373365470485e-05 2.124037094607850409e-05 2.116966033076409469e-05 2.108980492575045345e-05 2.100090948516995754e-05 2.090309022506501511e-05 2.079647454509277822e-05 2.068120072194481681e-05 2.055741758023569256e-05
2.206293877613587867e-05 2.205708898544441561e-05 2.204220389447356045e-05 2.201741766706511409e-05 2.198276363177650616e-05 2.193828833277795752e-05 2.188405141463043601e-05 2.182012547504462834e-05 2.174659588615580576e-05 2.166356058400954325e-05 2.157112982917008307e-05 2.146942593632776349e-05 2.135858297799526236e-05 2.123874645823774628e-05 2.111007296235718414e-05
2.267185858265721078e-05 2.266579992961375664e-05 2.265031532990087780e-05 2.262453110616181881e-05 2.258848236033047857e-05 2.254221811172992226e-05 2.248580117454020559e-05 2.241930800089827762e-05 2.234282849010447007e-05 2.225646576521934645e-05 2.216033591737925137e-05 2.205456771844692903e-05 2.193930230505426469e-05 2.181469283184013858e-05 2.168090409800554940e-05
2.330143972258534899e-05 2.329516247842513665e-05 2.327905022547797030e-05 2.325222116865701427e-05 2.321471228872387134e-05 2.316657522781500776e-05 2.310787615811046367e-05 2.303869561520944164e-05 2.295912829467342301e-05 2.286928281383977129e-05 2.276928143982355908e-05 2.265925978322935318e-05 2.253936646164523489e-05 2.240976273041247143e-05 2.227062208509849662e-05
2.395251988829097693e-05 2.394601379573877971e-05 2.392924423792716545e-05 2.390132100346173400e-05 2.386228306486651532e-05 2.381218484403462175e-05 2.375109607220148760e-05 2.367910161230084019e-05 2.359630124270414080e-05 2.350280940261523360e-05 2.339875490279114530e-05 2.328428059905429949e-05 2.315954303379388890e-05 2.302471204247068205e-05 2.287997033076046962e-05
2.462597635834513394e-05 2.461923059933228536e-05 2.460177248692514549e-05 2.457270307243208203e-05 2.453206344010329363e-05 2.447991095851129891e-05 2.441631913240858398e-05 2.434137741233826876e-05 2.425519096429965159e-05 2.415788039869679198e-05 2.404958146166470199e-05 2.393044468727718437e-05 2.380063501540825388e-05 2.366033137270026940e-05 2.350972622135216297e-05
2.532272812981570427e-05 2.531573129061150224e-05 2.529755168020527071e-05 2.526728126520252178e-05 2.522496336947509940e-05 2.517065848723139428e-05 2.510444412459401670e-05 2.502641459710407506e-05 2.493668078380416705e-05 2.483536983836363412e-05 2.472262485991609993e-05 2.459860452216709709e-05 2.446348266631298722e-05 2.431744785405526429e-05 2.416070288733914158e-05
2.604373818188015924e-05 2.603647821695379493e-05 2.601754236805917784e-05 2.598601314318656644e-05 2.594193624214266887e-05 2.588537547496326887e-05 2.581641259270257889e-05 2.573514707158340036e-05 2.564169585055419719e-05 2.553619302328190884e-05 2.541878948695058932e-05 2.528965254717085100e-05 2.514896548318033283e-05 2.499692707187509087e-05 2.483375107555295562e-05
2.679001587420126512e-05 2.678248006638356629e-05 2.676275133243011134e-05 2.672990231727574853e-05 2.668398124243125005e-05 2.662505543654965489e-05 2.655321115543091706e-05 2.646855335136967738e-05 2.637120539310807506e-05 2.626130873759921171e-05 2.613902255485289126e-05 2.600452330674428219e-05 2.585800428323310261e-05 2.569967509476987698e-05 2.552976112582194408e-05
2.756261949306082761e-05 2.755479441284962452e-05 2.753423412414736707e-05 2.750000097335924886e-05 2.745214585848804200e-05 2.739073984382759013e-05 2.731587396679139502e-05 2.722765899235560021e-05 2.712622511395595666e-05 2.701172160305009585e-05 2.688431640904494945e-05 2.674419570968226566e-05 2.659156341617839353e-05 2.642664063186156217e-05 2.624966506932863166e-05
2.836265895351884665e-05 2.835453041285132566e-05 2.833309775225876956e-05 2.829741254756294169e-05 2.824752853967420142e-05 2.818352075935512708e-05 2.810548532163853504e-05 2.801353916325345961e-05 2.790781972364487788e-05 2.778848457054803342e-05 2.765571097312008054e-05 2.750969542208178773e-05 2.735065310141264962e-05 2.717881731069712086e-05 2.699443884316812993e-05
2.919129866683813017e-05 2.918285167245456845e-05 2.916050354170594667e-05 2.912329457126594824e-05 2.907128152163456999e-05 2.900454363704101554e-05 2.892318242590190670e-05 2.882732138025548732e-05 2.871710563515111162e-05 2.859270156896612962e-05 2.845429634753935164e-05 2.830209741156492997e-05 2.813633191315334379e-05 2.795724609867948380e-05 2.776510464520269938e-05
3.004976058744785101e-05 3.004097929007333958e-05 3.001767016805164865e-05 2.997886168982962437e-05 2.992461382443301418e-05 2.985501029334893140e-05 2.977015833547119698e-05 2.967018840772084716e-05 2.955525382102315349e-05 2.942553031356758567e-05 2.928121556353892210e-05 2.912252864224883179e-05 2.894970941183372387e-05 2.876301786683676601e-05 2.856273342511392397e-05
3.093932744854772455e-05 3.093019508776376409e-05 3.090587687870964778e-05 3.086538886805206795e-05 3.080879443555046632e-05 3.073618206141407946e-05 3.064766507534284773e-05 3.054338133659746711e-05 3.042349284496596574e-05 3.028818528481953948e-05 3.013766750473464200e-05 2.997217093299918035e-05 2.979194893428398135e-05 2.959727610657196057e-05 2.938844752380825095e-05
3.186134620051477419e-05 3.185184504640018902e-05 3.182646691805110804e-05 3.178421479840056211e-05 3.172515569395817218e-05 3.164938314461342254e-05 3.155701695591121283e-05 3.144820285682414025e-05 3.132311208412405751e-05 3.118194089503941688e-05 3.102491001114789115e-05 3.085226399379150351e-05 3.066427055680294401e-05 3.046121981505333791e-05 3.024342347576925046e-05
3.281723166679397153e-05 3.280734295804082476e-05 3.278085116763138708e-05 3.273674552229603724e-05 3.267509688562081794e-05 3.259600417896605615e-05 3.249959409525354401e-05 3.238602073284608835e-05 3.225546515087801547e-05 3.210813484951595127e-05 3.194426317414431971e-05 3.176410864822804469e-05 3.156795423935418481e-05 3.135610655516506438e-05 3.112889497985328651e-05
3.380847043014566981e-05 3.379817430740333369e-05 3.377051201691927727e-05 3.372445828098093092e-05 3.366008806681018483e-05 3.357750602124885626e-05 3.347684616428379879e-05 3.335827149776178740e-05 3.322197352972868693e-05 3.306817171880222547e-05 3.289711283667639738e-05 3.270907025582142560e-05 3.250434316361799756e-05 3.228325570381513927e-05 3.204615605294985019e-05
3.483662496729630139e-05 3.482590040077866163e-05 3.479700747920068881e-05 3.474890561028964642e-05 3.468167412902278856e-05 3.459542377546075072e-05 3.449029636712946305e-05 3.436646438031953335e-05 3.422413044172305236e-05 3.406352673365499993e-05 3.388491431260088688e-05 3.368858234727761851e-05 3.347484727844992681e-05 3.324405190056467908e-05 3.299656437460513547e-05
3.590333804711386606e-05 3.589216276143300147e-05 3.586197557253637745e-05 3.581171969905694866e-05 3.574147912558528484e-05 3.565137107897409555e-05 3.554154567746988191e-05 3.541218548282401145e-05 3.526350495638620486e-05 3.509574982281203078e-05 3.490919634119338570e-05 3.470415048988188664e-05 3.448094706773553654e-05 3.423994871207727679e-05 3.398154484281972425e-05
3.701033741284275556e-05 3.699868780442826043e-05 3.696713898044012598e-05 3.691461702440600119e-05 3.684121087275576875e-05 3.674704465989208258e-05 3.663227734311047724e-05 3.649710222320442891e-05 3.634174636239476304e-05 3.616646990336114167e-05 3.597156528969746919e-05 3.575735639320677233e-05 3.552419755263766749e-05 3.527247252304666156e-05 3.500259334616933829e-05
3.815944076616443022e-05 3.814729181601996265e-05 3.811431001521334462e-05 3.805940328957313951e-05 3.798266585056645259e-05 3.788422919074098947e-05 3.776426168240884160e-05 3.762296806477053720e-05 3.746058882076461135e-05 3.727739944834180364e-05 3.707370962587571616e-05 3.684986227845106699e-05 3.660623254900344540e-05 3.634322667420166711e-05 3.606128077543821762e-05
3.935256107536507490e-05 3.933988625503744718e-05 3.930539590208409636e-05 3.924797867968044061e-05 3.916773441951972571e-05 3.906480245461992111e-05 3.893936118913598771e-05 3.879162754907122237e-05 3.862185631574508696e-05 3.843033934511418619e-05 3.821740467470807382e-05 3.798341552408890414e-05 3.772876919327577348e-05 3.745389585975703923e-05 3.715925728478278102e-05
4.059171223012226939e-05 4.057848340127928854e-05 4.054240441013207667e-05 4.048234346140550550e-05 4.039840637777947858e-05 4.029074084867509316e-05 4.015953597008743036e-05 4.000502165653453077e-05 3.982746792694944279e-05 3.962718406891975925e-05 3.940451768264409806e-05 3.915985361066416377e-05 3.889361275835206299e-05 3.860625080607340182e-05 3.829825682414622395e-05
4.187901506752644679e-05 4.186520237384432612e-05 4.182744984999322516e-05 4.176460394945357400e-05 4.167677688188770404e-05 4.156412524607566733e-05 4.142684953681500626e-05 4.126519351507199393e-05 4.107944344321947240e-05 4.086992719018640863e-05 4.063701320747065051e-05 4.038110938284652883e-05 4.010266177751012085e-05 3.980215324692682925e-05 3.948010195768810268e-05
4.321670379380294111e-05 4.320227554613558174e-05 4.316275946870940899e-05 4.309697886521831505e-05 4.300505275707361115e-05 4.288714724436720955e-05 4.274347497769230304e-05 4.257429448339255525e-05 4.237990934460186495e-05 4.216066724260322021e-05 4.191695886004673818e-05 4.164921665338955836e-05 4.135791349983662375e-05 4.104356122058966779e-05 4.070670899215408190e-05
4.460713283418306721e-05 4.459205538569273889e-05 4.455068026636520967e-05 4.448180611669098710e-05 4.438555922463791341e-05 4.426211582553349463e-05 4.411170153677172019e-05 4.393459063449888630e-05 4.373110517618267597e-05 4.350161397422722890e-05 4.324653142047820526e-05 4.296631617157546071e-05 4.266146969903998083e-05 4.233253470752074718e-05 4.198009343344280764e-05
4.605278413450254044e-05 4.603702174903257421e-05 4.599368626699388700e-05 4.592155002859904506e-05 4.582074707567975293e-05 4.569146445821127117e-05 4.553394162872694250e-05 4.534846966765496037e-05 4.513539034302085998e-05 4.489509501087085081e-05 4.462802335575907916e-05 4.433466198222347907e-05 4.401554286118396133e-05 4.367124163541054918e-05 4.330237579611016563e-05
4.755627495374585735e-05 4.753978966331004241e-05 4.749438627396106914e-05 4.741880905485800618e-05 4.731320032350264462e-05 4.717775867227369838e-05 4.701273831949185115e-05 4.681844827948514491e-05 4.659525135532894261e-05 4.634356296011836175e-05 4.606384976761643751e-05 4.575662820314010167e-05 4.542246277803244087e-05 4.506196427445408216e-05 4.467578779088694264e-05
4.912036617800268485e-05 4.910311762861167893e-05 4.905553214449400102e-05 4.897632400649940541e-05 4.886564436671297598e-05 4.872370414070735137e-05 4.855077330748858139e-05 4.834718002696547902e-05 4.811330955621564032e-05 4.784960298720688696e-05 4.755655580099287958e-05 4.723471625032631067e-05 4.688468357447475533e-05 4.650710605386215805e-05 4.610267891533309124e-05
5.074797119367729871e-05 5.072991648407981796e-05 5.068002762651611513e-05 5.059698683869966629e-05 5.048095470664324086e-05 5.033215530353451675e-05 5.015087543964324182e-05 4.993746371665753401e-05 4.969232936607605026e-05 4.941594089790681509e-05 4.910882454669891539e-05 4.877156254429926730e-05 4.840479120241859726e-05 4.800919882821334789e-05 4.758552347875993866e-05
5.244216536118966336e-05 5.242325886653224383e-05 5.237093778414896869e-05 5.228385002313532177e-05 5.216216624561932798e-05 5.200612457751686428e-05 5.181602980539139056e-05 5.159225236249813037e-05 5.133522708577239590e-05 5.104545176132863277e-05 5.072348547089443018e-05 5.036994672961714472e-05 4.998551143242224021e-05 4.957091062459318862e-05 4.912692814626739299e-05
5.420619613194135850e-05 5.418638931525809053e-05 5.413149906827305677e-05 5.404013656139082132e-05 5.391248322145412411e-05 5.374879218294795701e-05 5.354938743902387530e-05 5.331466274304798666e-05 5.304508028248152042e-05 5.274116911936915927e-05 5.240352341739204278e-05 5.203280044621283760e-05 5.162971838095178792e-05 5.119505390767657460e-05 5.072963977166798373e-05
5.604349385199199366e-05 5.602273506257549128e-05 5.596513007115372129e-05 5.586925067791997376e-05 5.573528981047623656e-05 5.556351664291347850e-05 5.535427568621544589e-05 5.510798561104383598e-05 5.482513782721808106e-05 5.450629481211997760e-05 5.415208821161680939e-05 5.376321669552120032e-05 5.334044360954070369e-05 5.288459439696122034e-05 5.239655404321551924e-05
5.795768330578413463e-05 5.793591756263884532e-05 5.787544301509354690e-05 5.777478924373080096e-05 5.763416146638903053e-05 5.745384599816753693e-05 5.723420927606671249e-05 5.697569659862789068e-05 5.667883060347440232e-05 5.634420947660458173e-05 5.597250491643351855e-05 5.556445983577222109e-05 5.512088584406115083e-05 5.464266048353375380e-05 5.413072452437723246e-05
5.995259604831736983e-05 5.992976480804658034e-05 5.986625602703062998e-05 5.976055398175953093e-05 5.961287702250256545e-05 5.942352978820710250e-05 5.919290214987400886e-05 5.892146786637607417e-05 5.860978295234336088e-05 5.825848375977234298e-05 5.786828479571936516e-05 5.743997626019525343e-05 5.697442134608007646e-05 5.647255334193848327e-05 5.593537240872889439e-05
6.203228358584155508e-05 6.200832449354899462e-05 6.194160625717023429e-05 6.183056450564614894e-05 6.167543163095705880e-05 6.147653185580911471e-05 6.123428010239021966e-05 6.094918055302061600e-05 6.062182490196883625e-05 6.025289030051139905e-05 5.984313701830009015e-05 5.939340580541129313e-05 5.890461499745626466e-05 5.837775748923031735e-05 5.781389688651145337e-05
6.420103146128009136e-05 6.417587808442299095e-05 6.410576390046845866e-05 6.398907226735247558e-05 6.382605059205697382e-05 6.361704403238026501e-05 6.336249429260318007e-05 6.306293808229634511e-05 6.271900523828617105e-05 6.233141653583846480e-05 6.190098117155010842e-05 6.142859394285512576e-05 6.091523214384808517e-05 6.036195241284521827e-05 5.976988611523337773e-05
6.646337431303669257e-05 6.643695585554788277e-05 6.636324717875356793e-05 6.624057545379511878e-05 6.606920413591854408e-05 6.584950076735314776e-05 6.558193568727293697e-05 6.526708038247386746e-05 6.490560547753185727e-05 6.449827839029968215e-05 6.404596063685184543e-05 6.354960480998265190e-05 6.301025125261186380e-05 6.242902471036475764e-05 6.180712911280909392e-05
6.882411197126753460e-05 6.879635296519907091e-05 6.871883837095856787e-05 6.858983492021907891e-05 6.840962322783824862e-05 6.817859476983411542e-05 6.789725050342645073e-05 6.756619910246899180e-05 6.718615480713659572e-05 6.675793491430025812e-05 6.628245689229241878e-05 6.576073514535921345e-05 6.519387750961251051e-05 6.458308136881283929e-05 6.392962852647941536e-05
7.128832666867885497e-05 7.125914664880138207e-05 7.117760093782935079e-05 7.104189122251924524e-05 7.085231646505429481e-05 7.060929373242767770e-05 7.031335672103929308e-05 6.996515387021916331e-05 6.956544606244024218e-05 6.911510393932633470e-05 6.861510480828851913e-05 6.806652919017493837e-05 6.747055716244893865e-05 6.682846363039823779e-05 6.614161396789097530e-05
7.386140143960288971e-05 7.383071459149566623e-05 7.374489783813876023e-05 7.360208282990994110e-05 7.340258814584967625e-05 7.314685821522363940e-05 7.283546174291597331e-05 7.246908968754282019e-05 7.204855281561533176e-05 7.157477881788720526e-05 7.104880900924257392e-05 7.047179463156249234e-05 6.984499304213343180e-05 6.916976200130744523e-05 6.844755666456321718e-05
7.654903979346263493e-05 7.651675457779203902e-05 7.642641111142273972e-05 7.627606559869519009e-05 7.606605759074093248e-05 7.579686077153708690e-05 7.546908127694058682e-05 7.508345553559466422e-05 7.464084765594869138e-05 7.414224634526030806e-05 7.358876138115002272e-05 7.298161965719424733e-05 7.232216114128750474e-05 7.161183245361284026e-05 7.085218461603729314e-05
7.935728674618032735e-05 7.932330549726230651e-05 7.922816281560378046e-05 7.906983359393229610e-05 7.884867980276623160e-05 7.856520640094711910e-05 7.822005954285851117e-05 7.781402427511177101e-05 7.734802174727678221e-05 7.682310592179814003e-05 7.624045980446573080e-05 7.560139127012011431e-05 7.490732848454623779e-05 7.415981339466433246e-05 7.336049948137144023e-05
8.229255130466483364e-05 8.225676980142928641e-05 8.215653740966223986e-05 8.198974135156011423e-05 8.175676755955773667e-05 8.145815442321837187e-05 8.109459087271984521e-05 8.066691393595556449e-05 8.017610575172107309e-05 7.962329006574699530e-05 7.900972820546060111e-05 7.833681474695156283e-05 7.760607185979792643e-05 7.681914425816401915e-05 7.597779422655229046e-05
8.536163050127130785e-05 8.532393750924303086e-05 8.521830568327049471e-05 8.504252767919786638e-05 8.479701503486015166e-05 8.448234186484633612e-05 8.409924282122308524e-05 8.364861049189107180e-05 8.313149222054050478e-05 8.254908636585256497e-05 8.190273802009520783e-05 8.119393450070646581e-05 8.042429852098497800e-05 7.959558484318435170e-05 7.870967213165837610e-05
8.857173507712242451e-05 8.853201186059087729e-05 8.842065032981918167e-05 8.823534109576123955e-05 8.797652305129303216e-05 8.764480847547001876e-05 8.724098087833349706e-05 8.676599222234175136e-05 8.622095954491093290e-05 8.560716097515124075e-05 8.492603117157667889e-05 8.417915657879689300e-05 8.336826766880140859e-05 8.249523676417327837e-05 8.156206716154706493e-05
9.193051692734006703e-05 9.188863672913840719e-05 9.177119327508899361e-05 9.157576702010059467e-05 9.130282606810015520e-05 9.095302346243289181e-05 9.052719489818597824e-05 9.002635577247392181e-05 8.945169759607971894e-05 8.880458375863044989e-05 8.808654467434521445e-05 8.729927266218459776e-05 8.644461399950496752e-05 8.552456595321810404e-05 8.454126580304247485e-05
9.544609841313478587e-05 9.540192590199652949e-05 9.527802487069934986e-05 9.507185682027455970e-05 9.478392103234363096e-05 9.441491407264019156e-05 9.396572735584112401e-05 9.343744402537569214e-05 9.283133514615765853e-05 9.214885520914196026e-05 9.139163714293919050e-05 9.056148584914963770e-05 8.966037228451990829e-05 8.869042690207242809e-05 8.765393048037309928e-05
9.912710366191897530e-05 9.908049434634065707e-05 9.894973507042341160e-05 9.873215883438904406e-05 9.842829818869265081e-05 9.803889613428904716e-05 9.756490355337730364e-05 9.700747590914744615e-05 9.636796920959751485e-05 9.564793525542921446e-05 9.484911648961359535e-05 9.397343817655716143e-05 9.302300461216493220e-05 9.200008865621046546e-05 9.090712467323243341e-05
1.029826919707011276e-04 1.029334915736614543e-04 1.027954467031836331e-04 1.025657515013529594e-04 1.022449739881409051e-04 1.018339066839027743e-04 1.013335639007215822e-04 1.007451782597614426e-04 1.000701964282203917e-04 9.931027409371682210e-05 9.846727063090730987e-05 9.754324016318799970e-05 9.654042897443443230e-05 9.546126269596557962e-05 9.430833987038943320e-05
1.070225934368924741e-04 1.069706372428309458e-04 1.068248509825182093e-04 1.065822787029912312e-04 1.062435262142281625e-04 1.058094388064336291e-04 1.052810984017949153e-04 1.046598198886242122e-04 1.039471466348811709e-04 1.031448451793772365e-04 1.022548994788015684e-04 1.012795020680461720e-04 1.002210500688552184e-04 9.908213284080131784e-05 9.786552450146194203e-05
1.112571469395500141e-04 1.112022590969231125e-04 1.110482453504380165e-04 1.107919874564402819e-04 1.104341314529806690e-04 1.099755788162406410e-04 1.094174834765790431e-04 1.087612479729817863e-04 1.080085187407167228e-04 1.071611806015653726e-04 1.062213501119387200e-04 1.051913680607409864e-04 1.040737923273558972e-04 1.028713873497083639e-04 1.015871150047041122e-04
1.156973405946239294e-04 1.156393333874535710e-04 1.154765738090586893e-04 1.152057680899731541e-04 1.148276050477456601e-04 1.143430459237167602e-04 1.137533212683901123e-04 1.130599269229401395e-04 1.122646190870033766e-04 1.113694087742170822e-04 1.103765534707651787e-04 1.092885525182449161e-04 1.081081353356729956e-04 1.068382533633009164e-04 1.054820691997998929e-04
1.203548548067763269e-04 1.202935278898523770e-04 1.201214698467992139e-04 1.198351970175416111e-04 1.194354436592150626e-04 1.189232345125385790e-04 1.182998815663664695e-04 1.175669798767527689e-04 1.167264024264210782e-04 1.157802945515611537e-04 1.147310641246924366e-04 1.135813788706691946e-04 1.123341518208248723e-04 1.109925338838050550e-04 1.095599021434932494e-04
1.252421080352637774e-04 1.251772476362403958e-04 1.249953020861236178e-04 1.246925822435489522e-04 1.242698705646438505e-04 1.237282591674256982e-04 1.230691464899302226e-04 1.222942329630873569e-04 1.214055156794510931e-04 1.204052824376307748e-04 1.192961023219347836e-04 1.180808212517758614e-04 1.167625483886111643e-04 1.153446474804098627e-04 1.138307246796283303e-04
1.303723053858507944e-04 1.303036834762296488e-04 1.301112227675313383e-04 1.297910117158649636e-04 1.293438838217042162e-04 1.287710025852142870e-04 1.280738580768606290e-04 1.272542624877343596e-04 1.263143446328810274e-04 1.252565435574374718e-04 1.240835999504729661e-04 1.227985491257550658e-04 1.214047092234283361e-04 1.199056709260499988e-04 1.183052848817746101e-04
1.357594901301599000e-04 1.356868635686305196e-04 1.354832191754281494e-04 1.351444046379148012e-04 1.346713074148420076e-04 1.340651664960821102e-04 1.333275689120029083e-04 1.324604451927822318e-04 1.314660638642396121e-04 1.303470240823834982e-04 1.291062489337927756e-04 1.277469750748807891e-04 1.262727429524889181e-04 1.246873849990631279e-04 1.229950126307196689e-04
1.414185982365657611e-04 1.413417078910150532e-04 1.411261680962103626e-04 1.407675658375348159e-04 1.402668454905318907e-04 1.396253257130083145e-04 1.388446959280657995e-04 1.379270117342914451e-04 1.368746896424647894e-04 1.356904979635599235e-04 1.343775531558221228e-04 1.329393059646138563e-04 1.313795329062623484e-04 1.297023236795264995e-04 1.279120675824060524e-04
1.473655159798655738e-04 1.472840858333469079e-04 1.470558933812374171e-04 1.466762432734768193e-04 1.461461397738239641e-04 1.454669854151641737e-04 1.446405775004198241e-04 1.436691035183681358e-04 1.425551359807688471e-04 1.413016226405889707e-04 1.399118839337117309e-04 1.383895977064042470e-04 1.367387910141375099e-04 1.349638270042175371e-04 1.330693907923895876e-04
